Ticker,Date/Time,Open,High,Low,Close,Volume,Open Interest
BANKNIFTY-FUT,12-09-2024 14:30:00,51639.90,51650.00,51600.00,51625.20,43470,2291850
BANKNIFTY-FUT,12-09-2024 14:35:00,51625.10,51633.00,51594.10,51605.10,29070,2287980
BANKNIFTY-FUT,12-09-2024 14:40:00,51610.10,51625.00,51580.00,51610.10,36015,2280735
BANKNIFTY-FUT,12-09-2024 14:45:00,51610.20,51670.90,51593.60,51649.10,70830,2258100
BANKNIFTY-FUT,12-09-2024 14:50:00,51659.00,51678.00,51621.00,51636.10,69765,2253345
BANKNIFTY-FUT,12-09-2024 14:55:00,51636.00,51643.80,51617.30,51641.10,48615,2242800
BANKNIFTY-FUT,12-09-2024 15:00:00,51644.00,51825.00,51635.60,51815.60,170160,2221965
BANKNIFTY-FUT,12-09-2024 15:05:00,51812.20,51840.00,51768.20,51817.60,111285,2218080
BANKNIFTY-FUT,12-09-2024 15:10:00,51813.40,51880.00,51796.20,51835.30,109335,2220330
BANKNIFTY-FUT,12-09-2024 15:15:00,51815.80,51839.90,51684.80,51695.40,93015,2219265
BANKNIFTY-FUT,12-09-2024 15:20:00,51693.10,51715.20,51650.00,51700.10,65580,2203785
BANKNIFTY-FUT,12-09-2024 15:25:00,51700.10,51759.20,51690.00,51759.20,57600,2184960
BANKNIFTY-FUT,13-09-2024 09:15:00,51944.70,51944.70,51755.20,51824.90,94365,2192070
BANKNIFTY-FUT,13-09-2024 09:20:00,51822.40,51855.00,51780.20,51783.60,44640,2199600
BANKNIFTY-FUT,13-09-2024 09:25:00,51782.60,51802.90,51763.40,51771.80,34275,2195670
BANKNIFTY-FUT,13-09-2024 09:30:00,51770.00,51776.10,51692.00,51770.00,57540,2196390
BANKNIFTY-FUT,13-09-2024 09:35:00,51775.00,51830.90,51747.10,51770.00,68985,2208495
BANKNIFTY-FUT,13-09-2024 09:40:00,51774.50,51784.60,51751.10,51784.60,22365,2212635
BANKNIFTY-FUT,13-09-2024 09:45:00,51788.00,51800.00,51761.30,51769.80,15780,2215875
BANKNIFTY-FUT,13-09-2024 09:50:00,51772.60,51779.20,51730.00,51740.70,17955,2221635
BANKNIFTY-FUT,13-09-2024 09:55:00,51736.40,51767.30,51725.00,51731.20,7860,2223345
BANKNIFTY-FUT,13-09-2024 10:00:00,51731.00,51788.00,51730.00,51760.60,13965,2225430
BANKNIFTY-FUT,13-09-2024 10:05:00,51759.50,51777.70,51735.00,51735.00,14250,2234625
BANKNIFTY-FUT,13-09-2024 10:10:00,51739.90,51747.10,51713.00,51720.30,17895,2239365
BANKNIFTY-FUT,13-09-2024 10:15:00,51720.00,51755.80,51718.80,51739.90,15510,2248695
BANKNIFTY-FUT,13-09-2024 10:20:00,51750.00,51775.00,51742.90,51743.10,19245,2261505
BANKNIFTY-FUT,13-09-2024 10:25:00,51747.00,51765.00,51733.00,51765.00,15555,2262210
BANKNIFTY-FUT,13-09-2024 10:30:00,51767.50,51781.60,51753.80,51755.70,17025,2263905
BANKNIFTY-FUT,13-09-2024 10:35:00,51763.10,51815.50,51751.10,51810.00,17295,2264445
BANKNIFTY-FUT,13-09-2024 10:40:00,51811.90,51824.40,51771.00,51782.00,17295,2264415
BANKNIFTY-FUT,13-09-2024 10:45:00,51789.70,51791.70,51767.20,51780.00,4380,2232735
BANKNIFTY-FUT,13-09-2024 10:50:00,51780.00,51806.50,51770.00,51806.50,9270,2231940
BANKNIFTY-FUT,13-09-2024 10:55:00,51810.00,51862.80,51797.60,51855.60,27075,2232270
BANKNIFTY-FUT,13-09-2024 11:00:00,51852.10,51859.70,51825.10,51846.60,23985,2234625
BANKNIFTY-FUT,13-09-2024 11:05:00,51851.40,51892.90,51817.50,51885.30,30675,2206995
BANKNIFTY-FUT,13-09-2024 11:10:00,51885.30,51973.80,51885.10,51925.10,85950,2214120
BANKNIFTY-FUT,13-09-2024 11:15:00,51930.00,51930.20,51845.00,51852.80,35085,2222805
BANKNIFTY-FUT,13-09-2024 11:20:00,51854.10,51884.70,51835.50,51879.00,19365,2230410
BANKNIFTY-FUT,13-09-2024 11:25:00,51880.00,51880.00,51831.00,51848.60,11955,2231565
BANKNIFTY-FUT,13-09-2024 11:30:00,51836.80,51849.90,51798.00,51829.90,25035,2230875
BANKNIFTY-FUT,13-09-2024 11:35:00,51829.90,51852.90,51815.00,51827.70,8235,2234055
BANKNIFTY-FUT,13-09-2024 11:40:00,51825.10,51851.70,51815.90,51841.20,11415,2238615
BANKNIFTY-FUT,13-09-2024 11:45:00,51845.00,51866.50,51840.00,51859.70,8385,2244675
BANKNIFTY-FUT,13-09-2024 11:50:00,51859.70,51867.00,51840.50,51856.20,5250,2244840
BANKNIFTY-FUT,13-09-2024 11:55:00,51861.40,51898.90,51855.10,51892.00,15480,2246250
BANKNIFTY-FUT,13-09-2024 12:00:00,51898.80,51899.00,51855.30,51890.00,11385,2255730
BANKNIFTY-FUT,13-09-2024 12:05:00,51886.40,51904.30,51874.80,51904.30,9870,2255550
BANKNIFTY-FUT,13-09-2024 12:10:00,51904.30,51943.70,51893.60,51925.00,19830,2252850
BANKNIFTY-FUT,13-09-2024 12:15:00,51924.00,51925.00,51886.30,51905.90,12615,2253540
BANKNIFTY-FUT,13-09-2024 12:20:00,51905.90,51926.90,51888.50,51914.40,8505,2253375
BANKNIFTY-FUT,13-09-2024 12:25:00,51913.70,51956.30,51911.30,51949.30,20160,2257830
BANKNIFTY-FUT,13-09-2024 12:30:00,51947.00,51969.00,51931.10,51969.00,24870,2256765
BANKNIFTY-FUT,13-09-2024 12:35:00,51969.00,51969.00,51923.90,51945.10,19965,2258775
BANKNIFTY-FUT,13-09-2024 12:40:00,51954.20,52015.40,51937.30,51940.00,55170,2250750
BANKNIFTY-FUT,13-09-2024 12:45:00,51936.00,51975.00,51900.00,51975.00,23595,2257020
BANKNIFTY-FUT,13-09-2024 12:50:00,51975.00,52000.00,51963.20,51986.90,20400,2258490
BANKNIFTY-FUT,13-09-2024 12:55:00,51987.00,51996.00,51967.40,51978.10,8250,2258460
BANKNIFTY-FUT,13-09-2024 13:00:00,51976.30,51989.90,51957.80,51980.00,10725,2259045
BANKNIFTY-FUT,13-09-2024 13:05:00,51982.90,51994.80,51950.00,51982.80,18210,2264175
BANKNIFTY-FUT,13-09-2024 13:10:00,51985.60,51999.00,51970.00,51999.00,15945,2275020
BANKNIFTY-FUT,13-09-2024 13:15:00,51999.00,52000.00,51915.00,51915.00,20970,2273790
BANKNIFTY-FUT,13-09-2024 13:20:00,51914.30,51951.90,51914.30,51935.90,9240,2275410
BANKNIFTY-FUT,13-09-2024 13:25:00,51936.60,51950.00,51875.20,51876.40,16185,2240550
BANKNIFTY-FUT,13-09-2024 13:30:00,51887.00,51925.00,51865.00,51897.90,18480,2243925
BANKNIFTY-FUT,13-09-2024 13:35:00,51897.90,51908.20,51851.00,51882.60,13575,2244915
BANKNIFTY-FUT,13-09-2024 13:40:00,51882.60,51925.00,51880.90,51925.00,7890,2245740
BANKNIFTY-FUT,13-09-2024 13:45:00,51925.00,51925.20,51893.70,51908.80,4335,2245005
BANKNIFTY-FUT,13-09-2024 13:50:00,51908.80,51960.00,51908.60,51955.20,10740,2245425
BANKNIFTY-FUT,13-09-2024 13:55:00,51947.30,51958.60,51910.10,51950.00,6930,2247240
BANKNIFTY-FUT,13-09-2024 14:00:00,51950.00,51969.80,51940.00,51949.80,10035,2248575
BANKNIFTY-FUT,13-09-2024 14:05:00,51944.10,51974.00,51923.80,51974.00,10110,2248425
BANKNIFTY-FUT,13-09-2024 14:10:00,51972.10,52044.00,51965.00,52008.80,42360,2235045
BANKNIFTY-FUT,13-09-2024 14:15:00,51989.80,52009.00,51970.00,51970.00,19860,2233995
BANKNIFTY-FUT,13-09-2024 14:20:00,51970.00,52016.00,51952.70,52015.00,19500,2232840
BANKNIFTY-FUT,13-09-2024 14:25:00,52015.00,52034.00,51992.90,52020.00,16215,2229630
BANKNIFTY-FUT,13-09-2024 14:30:00,52017.70,52017.70,51950.00,51960.00,9660,2228775
BANKNIFTY-FUT,13-09-2024 14:35:00,51960.00,51984.60,51956.20,51973.30,13410,2229465
BANKNIFTY-FUT,13-09-2024 14:40:00,51973.80,51999.80,51955.10,51967.50,15705,2233335
BANKNIFTY-FUT,13-09-2024 14:45:00,51967.50,51972.10,51941.40,51964.70,12270,2237730
BANKNIFTY-FUT,13-09-2024 14:50:00,51961.70,51964.70,51901.70,51927.60,23535,2238930
BANKNIFTY-FUT,13-09-2024 14:55:00,51922.30,51937.70,51911.20,51925.00,11400,2240625
BANKNIFTY-FUT,13-09-2024 15:00:00,51925.10,51955.20,51880.00,51945.10,35085,2248230
BANKNIFTY-FUT,13-09-2024 15:05:00,51948.40,51954.90,51901.80,51945.00,25905,2248185
BANKNIFTY-FUT,13-09-2024 15:10:00,51945.00,51955.80,51924.70,51945.00,42135,2265060
BANKNIFTY-FUT,13-09-2024 15:15:00,51945.10,51954.50,51907.30,51916.40,45345,2277270
BANKNIFTY-FUT,13-09-2024 15:20:00,51916.90,51933.40,51912.90,51920.90,22350,2250945
BANKNIFTY-FUT,13-09-2024 15:25:00,51920.00,51930.00,51910.00,51929.40,40485,2194430
BANKNIFTY-FUT,16-09-2024 09:15:00,51970.00,52129.80,51970.00,52116.30,109890,2205165
BANKNIFTY-FUT,16-09-2024 09:20:00,52111.80,52139.00,52080.00,52132.00,66150,2196795
BANKNIFTY-FUT,16-09-2024 09:25:00,52138.30,52215.10,52128.70,52198.90,56400,2206500
BANKNIFTY-FUT,16-09-2024 09:30:00,52198.90,52218.90,52180.10,52194.10,65460,2210040
BANKNIFTY-FUT,16-09-2024 09:35:00,52185.60,52241.30,52151.00,52223.30,50460,2212485
BANKNIFTY-FUT,16-09-2024 09:40:00,52223.30,52250.00,52201.30,52248.10,31665,2219640
BANKNIFTY-FUT,16-09-2024 09:45:00,52250.00,52271.60,52230.00,52261.90,44265,2230785
BANKNIFTY-FUT,16-09-2024 09:50:00,52260.30,52260.30,52220.00,52222.70,33915,2226960
BANKNIFTY-FUT,16-09-2024 09:55:00,52224.50,52243.70,52202.60,52208.10,27975,2224275
BANKNIFTY-FUT,16-09-2024 10:00:00,52209.70,52245.00,52208.00,52215.00,15345,2223240
BANKNIFTY-FUT,16-09-2024 10:05:00,52215.00,52225.00,52192.70,52210.00,11745,2226660
BANKNIFTY-FUT,16-09-2024 10:10:00,52210.00,52235.00,52209.00,52221.10,9165,2199300
BANKNIFTY-FUT,16-09-2024 10:15:00,52221.10,52243.00,52210.00,52230.00,10230,2199465
BANKNIFTY-FUT,16-09-2024 10:20:00,52230.00,52274.90,52230.00,52274.90,26865,2200155
BANKNIFTY-FUT,16-09-2024 10:25:00,52276.90,52276.90,52215.10,52230.00,13830,2202600
BANKNIFTY-FUT,16-09-2024 10:30:00,52226.80,52239.50,52216.60,52234.80,7710,2197980
BANKNIFTY-FUT,16-09-2024 10:35:00,52239.50,52250.40,52223.90,52229.00,17670,2202735
BANKNIFTY-FUT,16-09-2024 10:40:00,52225.10,52229.00,52206.60,52212.00,8520,2201805
BANKNIFTY-FUT,16-09-2024 10:45:00,52213.30,52230.00,52205.00,52205.00,7560,2200485
BANKNIFTY-FUT,16-09-2024 10:50:00,52207.00,52219.80,52197.60,52198.30,8985,2199615
BANKNIFTY-FUT,16-09-2024 10:55:00,52198.80,52205.00,52181.60,52193.20,20280,2191215
BANKNIFTY-FUT,16-09-2024 11:00:00,52193.40,52224.80,52185.00,52215.20,13770,2186250
BANKNIFTY-FUT,16-09-2024 11:05:00,52217.00,52229.90,52173.40,52174.00,20805,2178660
BANKNIFTY-FUT,16-09-2024 11:10:00,52174.40,52199.90,52163.40,52195.00,15810,2173245
BANKNIFTY-FUT,16-09-2024 11:15:00,52195.00,52217.70,52191.70,52217.70,6480,2172945
BANKNIFTY-FUT,16-09-2024 11:20:00,52217.70,52222.20,52190.40,52191.90,4665,2172525
BANKNIFTY-FUT,16-09-2024 11:25:00,52191.80,52203.80,52181.70,52195.00,4065,2172630
BANKNIFTY-FUT,16-09-2024 11:30:00,52188.60,52190.90,52177.00,52181.30,5130,2171490
BANKNIFTY-FUT,16-09-2024 11:35:00,52181.30,52189.20,52161.10,52178.30,9270,2170350
BANKNIFTY-FUT,16-09-2024 11:40:00,52178.30,52181.30,52124.00,52148.70,25980,2159565
BANKNIFTY-FUT,16-09-2024 11:45:00,52143.40,52154.00,52116.20,52153.40,21090,2163960
BANKNIFTY-FUT,16-09-2024 11:50:00,52153.40,52185.00,52143.30,52180.30,7395,2162925
BANKNIFTY-FUT,16-09-2024 11:55:00,52180.30,52184.30,52157.60,52159.90,3810,2163765
BANKNIFTY-FUT,16-09-2024 12:00:00,52156.60,52174.50,52148.30,52148.30,9270,2163270
BANKNIFTY-FUT,16-09-2024 12:05:00,52148.30,52168.80,52146.80,52157.20,4020,2158095
BANKNIFTY-FUT,16-09-2024 12:10:00,52156.90,52162.30,52145.00,52151.00,4125,2153340
BANKNIFTY-FUT,16-09-2024 12:15:00,52151.00,52165.00,52142.00,52142.50,4755,2153655
BANKNIFTY-FUT,16-09-2024 12:20:00,52142.50,52150.00,52101.50,52150.00,23625,2146095
BANKNIFTY-FUT,16-09-2024 12:25:00,52150.00,52169.10,52143.70,52152.20,6735,2147745
BANKNIFTY-FUT,16-09-2024 12:30:00,52158.20,52169.60,52151.60,52168.00,5430,2151960
BANKNIFTY-FUT,16-09-2024 12:35:00,52168.30,52185.00,52159.30,52185.00,5355,2151915
BANKNIFTY-FUT,16-09-2024 12:40:00,52185.00,52214.00,52185.00,52205.00,12930,2150805
BANKNIFTY-FUT,16-09-2024 12:45:00,52210.00,52223.00,52186.20,52198.70,13200,2153715
BANKNIFTY-FUT,16-09-2024 12:50:00,52198.70,52224.00,52191.00,52206.00,15600,2154510
BANKNIFTY-FUT,16-09-2024 12:55:00,52206.00,52224.30,52192.70,52197.00,6120,2162250
BANKNIFTY-FUT,16-09-2024 13:00:00,52193.60,52212.00,52187.20,52212.00,5430,2161725
BANKNIFTY-FUT,16-09-2024 13:05:00,52206.80,52222.10,52204.40,52219.00,5850,2159340
BANKNIFTY-FUT,16-09-2024 13:10:00,52219.00,52235.50,52207.60,52219.90,21870,2161770
BANKNIFTY-FUT,16-09-2024 13:15:00,52220.00,52250.00,52219.30,52250.00,20100,2161125
BANKNIFTY-FUT,16-09-2024 13:20:00,52250.00,52275.00,52240.00,52259.80,39165,2162190
BANKNIFTY-FUT,16-09-2024 13:25:00,52262.40,52274.30,52254.40,52274.30,9450,2174685
BANKNIFTY-FUT,16-09-2024 13:30:00,52275.00,52289.90,52260.10,52289.90,18345,2175255
BANKNIFTY-FUT,16-09-2024 13:35:00,52289.90,52299.00,52252.80,52260.00,15900,2174730
BANKNIFTY-FUT,16-09-2024 13:40:00,52258.40,52298.00,52255.10,52294.20,10005,2175630
BANKNIFTY-FUT,16-09-2024 13:45:00,52294.20,52299.00,52267.50,52290.00,21360,2169705
BANKNIFTY-FUT,16-09-2024 13:50:00,52288.70,52295.00,52273.60,52278.10,8400,2171355
BANKNIFTY-FUT,16-09-2024 13:55:00,52279.50,52279.50,52255.00,52274.00,4950,2169840
BANKNIFTY-FUT,16-09-2024 14:00:00,52269.60,52280.00,52240.50,52254.10,9780,2169570
BANKNIFTY-FUT,16-09-2024 14:05:00,52250.00,52284.60,52250.00,52274.70,6045,2168505
BANKNIFTY-FUT,16-09-2024 14:10:00,52274.70,52280.10,52266.80,52274.50,4065,2170770
BANKNIFTY-FUT,16-09-2024 14:15:00,52274.50,52280.00,52250.10,52256.00,6735,2168865
BANKNIFTY-FUT,16-09-2024 14:20:00,52252.20,52265.80,52230.40,52256.40,13740,2167620
BANKNIFTY-FUT,16-09-2024 14:25:00,52256.40,52290.00,52253.00,52290.00,11265,2164035
BANKNIFTY-FUT,16-09-2024 14:30:00,52283.50,52285.30,52256.10,52274.70,7185,2164680
BANKNIFTY-FUT,16-09-2024 14:35:00,52275.30,52290.00,52270.00,52280.00,7515,2164065
BANKNIFTY-FUT,16-09-2024 14:40:00,52280.00,52299.00,52267.50,52275.60,12000,2164995
BANKNIFTY-FUT,16-09-2024 14:45:00,52275.60,52280.00,52265.00,52274.90,6270,2151870
BANKNIFTY-FUT,16-09-2024 14:50:00,52270.30,52273.90,52255.00,52273.60,7380,2151060
BANKNIFTY-FUT,16-09-2024 14:55:00,52273.60,52278.80,52260.60,52265.00,8370,2148915
BANKNIFTY-FUT,16-09-2024 15:00:00,52265.00,52266.20,52240.00,52247.80,14220,2149425
BANKNIFTY-FUT,16-09-2024 15:05:00,52248.50,52270.00,52248.50,52260.00,12450,2148330
BANKNIFTY-FUT,16-09-2024 15:10:00,52254.50,52269.20,52250.10,52255.00,16710,2145780
BANKNIFTY-FUT,16-09-2024 15:15:00,52253.40,52267.00,52253.00,52264.00,26775,2142555
BANKNIFTY-FUT,16-09-2024 15:20:00,52264.80,52270.00,52257.30,52268.00,25245,2141925
BANKNIFTY-FUT,16-09-2024 15:25:00,52268.00,52270.00,52260.30,52261.30,33285,2100240
BANKNIFTY-FUT,17-09-2024 09:15:00,52271.50,52313.00,52218.00,52236.20,74070,2098485
BANKNIFTY-FUT,17-09-2024 09:20:00,52227.80,52239.00,52185.00,52195.20,37755,2098665
BANKNIFTY-FUT,17-09-2024 09:25:00,52195.20,52260.00,52186.40,52250.10,29460,2095455
BANKNIFTY-FUT,17-09-2024 09:30:00,52247.80,52310.00,52247.10,52305.10,34110,2097765
BANKNIFTY-FUT,17-09-2024 09:35:00,52305.10,52345.00,52280.00,52304.70,42075,2097660
BANKNIFTY-FUT,17-09-2024 09:40:00,52304.70,52329.00,52282.10,52308.70,14400,2096790
BANKNIFTY-FUT,17-09-2024 09:45:00,52316.70,52330.60,52286.00,52287.30,21270,2102370
BANKNIFTY-FUT,17-09-2024 09:50:00,52287.10,52288.30,52241.80,52245.00,26760,2107875
BANKNIFTY-FUT,17-09-2024 09:55:00,52245.00,52250.30,52213.40,52218.80,27450,2109870
BANKNIFTY-FUT,17-09-2024 10:00:00,52211.00,52255.00,52187.00,52245.40,24885,2109975
BANKNIFTY-FUT,17-09-2024 10:05:00,52245.40,52280.00,52237.10,52266.20,11160,2112630
BANKNIFTY-FUT,17-09-2024 10:10:00,52273.80,52288.90,52240.90,52253.70,10860,2108580
BANKNIFTY-FUT,17-09-2024 10:15:00,52240.30,52250.50,52222.00,52243.90,12840,2110365
BANKNIFTY-FUT,17-09-2024 10:20:00,52244.00,52249.90,52223.30,52244.70,10620,2110410
BANKNIFTY-FUT,17-09-2024 10:25:00,52240.80,52261.50,52227.20,52253.90,6885,2110905
BANKNIFTY-FUT,17-09-2024 10:30:00,52253.90,52267.80,52244.30,52255.00,5310,2110065
BANKNIFTY-FUT,17-09-2024 10:35:00,52255.00,52280.00,52251.10,52279.00,10140,2112435
BANKNIFTY-FUT,17-09-2024 10:40:00,52279.00,52309.90,52277.40,52290.00,16815,2111925
BANKNIFTY-FUT,17-09-2024 10:45:00,52290.30,52297.00,52272.10,52274.10,8700,2112840
BANKNIFTY-FUT,17-09-2024 10:50:00,52277.00,52298.20,52274.10,52290.00,4740,2105700
BANKNIFTY-FUT,17-09-2024 10:55:00,52290.00,52299.00,52284.30,52299.00,6045,2106270
BANKNIFTY-FUT,17-09-2024 11:00:00,52299.00,52315.00,52284.20,52284.20,14040,2104575
BANKNIFTY-FUT,17-09-2024 11:05:00,52284.20,52287.80,52269.00,52269.00,8730,2100690
BANKNIFTY-FUT,17-09-2024 11:10:00,52268.60,52279.90,52261.90,52268.60,3720,2099925
BANKNIFTY-FUT,17-09-2024 11:15:00,52268.60,52289.90,52268.60,52289.80,5700,2100015
BANKNIFTY-FUT,17-09-2024 11:20:00,52288.30,52306.80,52275.00,52302.10,13890,2095095
BANKNIFTY-FUT,17-09-2024 11:25:00,52306.00,52317.30,52300.10,52314.80,23850,2107275
BANKNIFTY-FUT,17-09-2024 11:30:00,52314.90,52315.80,52292.00,52292.00,7365,2105865
BANKNIFTY-FUT,17-09-2024 11:35:00,52295.30,52305.00,52292.00,52301.00,5370,2103180
BANKNIFTY-FUT,17-09-2024 11:40:00,52301.00,52309.90,52289.10,52293.90,8745,2102340
BANKNIFTY-FUT,17-09-2024 11:45:00,52300.00,52302.00,52287.40,52292.10,2640,2101200
BANKNIFTY-FUT,17-09-2024 11:50:00,52292.10,52309.00,52288.30,52308.90,9435,2096565
BANKNIFTY-FUT,17-09-2024 11:55:00,52308.90,52316.00,52301.10,52314.90,9210,2098905
BANKNIFTY-FUT,17-09-2024 12:00:00,52314.40,52350.00,52305.40,52343.20,27360,2093880
BANKNIFTY-FUT,17-09-2024 12:05:00,52343.20,52346.90,52315.00,52315.00,9600,2096505
BANKNIFTY-FUT,17-09-2024 12:10:00,52315.00,52327.00,52298.00,52300.00,11325,2091855
BANKNIFTY-FUT,17-09-2024 12:15:00,52298.60,52326.80,52298.10,52326.50,26085,2080515
BANKNIFTY-FUT,17-09-2024 12:20:00,52326.70,52328.00,52312.30,52320.00,7260,2083065
BANKNIFTY-FUT,17-09-2024 12:25:00,52320.30,52328.00,52318.40,52319.90,3870,2079105
BANKNIFTY-FUT,17-09-2024 12:30:00,52319.90,52344.00,52319.90,52344.00,10920,2076075
BANKNIFTY-FUT,17-09-2024 12:35:00,52344.00,52347.20,52325.30,52333.40,11565,2079480
BANKNIFTY-FUT,17-09-2024 12:40:00,52330.00,52345.00,52318.70,52345.00,4680,2079225
BANKNIFTY-FUT,17-09-2024 12:45:00,52345.00,52357.50,52330.10,52333.10,27045,2090775
BANKNIFTY-FUT,17-09-2024 12:50:00,52333.10,52342.00,52319.30,52325.00,6570,2091105
BANKNIFTY-FUT,17-09-2024 12:55:00,52325.00,52335.00,52320.50,52335.00,2100,2091180
BANKNIFTY-FUT,17-09-2024 13:00:00,52335.00,52345.00,52335.00,52340.00,2280,2090880
BANKNIFTY-FUT,17-09-2024 13:05:00,52336.10,52347.90,52331.50,52338.40,2505,2090865
BANKNIFTY-FUT,17-09-2024 13:10:00,52338.40,52340.00,52330.00,52339.00,2985,2091285
BANKNIFTY-FUT,17-09-2024 13:15:00,52339.00,52347.20,52308.90,52323.70,8895,2090565
BANKNIFTY-FUT,17-09-2024 13:20:00,52328.00,52330.00,52308.60,52320.00,6435,2088600
BANKNIFTY-FUT,17-09-2024 13:25:00,52320.00,52336.80,52316.00,52325.10,3135,2088255
BANKNIFTY-FUT,17-09-2024 13:30:00,52323.10,52336.30,52323.10,52333.00,3045,2088090
BANKNIFTY-FUT,17-09-2024 13:35:00,52330.00,52333.30,52318.30,52326.30,3765,2087475
BANKNIFTY-FUT,17-09-2024 13:40:00,52326.30,52342.00,52326.30,52339.90,3690,2086635
BANKNIFTY-FUT,17-09-2024 13:45:00,52331.60,52344.10,52330.00,52332.80,3420,2088180
BANKNIFTY-FUT,17-09-2024 13:50:00,52332.80,52340.00,52328.20,52329.80,5085,2087970
BANKNIFTY-FUT,17-09-2024 13:55:00,52328.80,52336.60,52321.10,52328.90,3750,2086050
BANKNIFTY-FUT,17-09-2024 14:00:00,52328.90,52339.00,52328.00,52332.90,4710,2084820
BANKNIFTY-FUT,17-09-2024 14:05:00,52334.00,52346.30,52330.60,52333.70,11415,2084340
BANKNIFTY-FUT,17-09-2024 14:10:00,52339.00,52345.20,52320.90,52329.80,12675,2085855
BANKNIFTY-FUT,17-09-2024 14:15:00,52328.30,52336.40,52318.00,52321.60,10845,2081430
BANKNIFTY-FUT,17-09-2024 14:20:00,52320.30,52321.00,52300.30,52311.90,23415,2079735
BANKNIFTY-FUT,17-09-2024 14:25:00,52311.30,52326.00,52310.90,52315.50,8235,2078925
BANKNIFTY-FUT,17-09-2024 14:30:00,52311.60,52323.30,52298.80,52301.40,13680,2078160
BANKNIFTY-FUT,17-09-2024 14:35:00,52301.40,52309.80,52294.20,52306.30,14055,2078370
BANKNIFTY-FUT,17-09-2024 14:40:00,52306.00,52311.20,52300.80,52300.80,3510,2076690
BANKNIFTY-FUT,17-09-2024 14:45:00,52308.00,52315.00,52300.00,52303.80,6525,2074260
BANKNIFTY-FUT,17-09-2024 14:50:00,52307.70,52311.10,52300.00,52300.00,5565,2072400
BANKNIFTY-FUT,17-09-2024 14:55:00,52300.00,52304.00,52290.00,52299.90,10575,2064495
BANKNIFTY-FUT,17-09-2024 15:00:00,52300.00,52323.90,52297.50,52316.80,8685,2061780
BANKNIFTY-FUT,17-09-2024 15:05:00,52316.80,52320.70,52310.20,52315.00,17130,2060715
BANKNIFTY-FUT,17-09-2024 15:10:00,52315.00,52320.00,52302.80,52305.00,16770,2057040
BANKNIFTY-FUT,17-09-2024 15:15:00,52305.00,52308.80,52295.30,52297.20,24390,2050230
BANKNIFTY-FUT,17-09-2024 15:20:00,52299.50,52302.00,52287.00,52287.00,28485,2046825
BANKNIFTY-FUT,17-09-2024 15:25:00,52282.90,52295.60,52273.80,52295.60,59805,2023280
BANKNIFTY-FUT,18-09-2024 09:15:00,52205.20,52300.00,52205.20,52253.30,50760,2033940
BANKNIFTY-FUT,18-09-2024 09:20:00,52253.30,52370.30,52253.30,52367.30,56070,2036805
BANKNIFTY-FUT,18-09-2024 09:25:00,52371.00,52418.60,52358.80,52414.30,75135,2038395
BANKNIFTY-FUT,18-09-2024 09:30:00,52420.00,52435.00,52380.30,52410.00,43725,2034870
BANKNIFTY-FUT,18-09-2024 09:35:00,52398.90,52463.00,52390.00,52442.40,53910,2027175
BANKNIFTY-FUT,18-09-2024 09:40:00,52450.00,52492.30,52442.70,52475.10,45885,2017425
BANKNIFTY-FUT,18-09-2024 09:45:00,52481.00,52520.00,52452.30,52500.00,53835,2024460
BANKNIFTY-FUT,18-09-2024 09:50:00,52498.80,52530.00,52486.40,52492.60,39060,2029215
BANKNIFTY-FUT,18-09-2024 09:55:00,52495.80,52518.00,52469.60,52512.40,23085,2031405
BANKNIFTY-FUT,18-09-2024 10:00:00,52511.80,52515.00,52467.30,52470.00,16830,2029200
BANKNIFTY-FUT,18-09-2024 10:05:00,52469.90,52491.30,52460.00,52485.30,18165,2028840
BANKNIFTY-FUT,18-09-2024 10:10:00,52490.00,52503.80,52467.70,52485.00,10995,2029350
BANKNIFTY-FUT,18-09-2024 10:15:00,52487.60,52515.90,52483.80,52505.00,13995,2030235
BANKNIFTY-FUT,18-09-2024 10:20:00,52502.10,52506.90,52481.90,52490.00,11055,2030280
BANKNIFTY-FUT,18-09-2024 10:25:00,52490.00,52510.00,52475.10,52509.90,11865,2032920
BANKNIFTY-FUT,18-09-2024 10:30:00,52505.80,52525.00,52488.00,52500.00,15045,2037990
BANKNIFTY-FUT,18-09-2024 10:35:00,52500.00,52520.00,52490.70,52508.70,7995,2037405
BANKNIFTY-FUT,18-09-2024 10:40:00,52515.00,52727.30,52508.80,52724.10,127815,2026935
BANKNIFTY-FUT,18-09-2024 10:45:00,52730.00,52790.00,52692.70,52710.00,102105,2022000
BANKNIFTY-FUT,18-09-2024 10:50:00,52700.10,52725.00,52615.00,52628.00,56235,2026470
BANKNIFTY-FUT,18-09-2024 10:55:00,52630.00,52667.70,52623.20,52667.30,23085,2031120
BANKNIFTY-FUT,18-09-2024 11:00:00,52667.30,52694.90,52631.30,52693.00,23205,2029920
BANKNIFTY-FUT,18-09-2024 11:05:00,52695.00,52698.60,52641.10,52669.20,23955,2036115
BANKNIFTY-FUT,18-09-2024 11:10:00,52669.90,52719.00,52669.90,52711.10,20625,2038050
BANKNIFTY-FUT,18-09-2024 11:15:00,52711.10,52771.30,52700.00,52735.30,34515,2042910
BANKNIFTY-FUT,18-09-2024 11:20:00,52738.60,52739.20,52690.00,52691.30,17310,2045310
