Ticker,Date/Time,Open,High,Low,Close,Volume,Open Interest
NIFTY-FUT,29-11-2024 13:45:00,24308.30,24328.80,24289.50,24321.60,172350,11653375
NIFTY-FUT,29-11-2024 14:00:00,24324.50,24335.00,24264.00,24265.00,178975,11532450
NIFTY-FUT,29-11-2024 14:15:00,24265.00,24309.00,24251.80,24308.00,139075,11517300
NIFTY-FUT,29-11-2024 14:30:00,24308.00,24368.00,24300.00,24341.80,402650,11558900
NIFTY-FUT,29-11-2024 14:45:00,24341.80,24350.00,24310.00,24325.60,248550,11542325
NIFTY-FUT,29-11-2024 15:00:00,24324.00,24334.40,24286.60,24297.50,361275,11541375
NIFTY-FUT,29-11-2024 15:15:00,24296.00,24318.30,24295.80,24304.20,388275,11366800
NIFTY-FUT,02-12-2024 09:15:00,24300.00,24300.00,24168.00,24188.00,908300,11373575
NIFTY-FUT,02-12-2024 09:30:00,24191.80,24294.70,24185.30,24279.30,599425,11582600
NIFTY-FUT,02-12-2024 09:45:00,24280.00,24310.00,24263.80,24294.00,279325,11536225
NIFTY-FUT,02-12-2024 10:00:00,24299.00,24305.00,24246.00,24281.00,194175,11584050
NIFTY-FUT,02-12-2024 10:15:00,24285.00,24350.00,24283.00,24329.80,341500,11647500
NIFTY-FUT,02-12-2024 10:30:00,24329.80,24340.00,24253.30,24281.40,178975,11676100
NIFTY-FUT,02-12-2024 10:45:00,24277.00,24297.50,24260.00,24275.50,73325,11680875
NIFTY-FUT,02-12-2024 11:00:00,24275.40,24300.00,24271.00,24294.00,80025,11712325
NIFTY-FUT,02-12-2024 11:15:00,24294.00,24324.80,24288.60,24309.50,102950,11740325
NIFTY-FUT,02-12-2024 11:30:00,24310.00,24320.00,24285.00,24313.00,52775,11760200
NIFTY-FUT,02-12-2024 11:45:00,24313.00,24330.00,24277.80,24303.50,61000,11766450
NIFTY-FUT,02-12-2024 12:00:00,24302.50,24313.00,24285.00,24302.90,28075,11775875
NIFTY-FUT,02-12-2024 12:15:00,24302.90,24359.00,24298.00,24358.80,126875,11795075
