Timestamp,DateTime,Symbol,Open,High,Low,Close,Volume,OpenInterest
1769919840,2026-02-01 09:54:00,NSE:NIFTY26FEBFUT,25402.1,25409.9,25402.1,25403,4095,0,1,0
1769919900,2026-02-01 09:55:00,NSE:NIFTY26FEBFUT,25402,25409.9,25400,25408.5,7085,0,1,0
1769919960,2026-02-01 09:56:00,NSE:NIFTY26FEBFUT,25406.7,25406.9,25395.9,25403.8,7215,0,1,0
1769920020,2026-02-01 09:57:00,NSE:NIFTY26FEBFUT,25404.1,25408.9,25402,25405.6,4290,0,1,0
1769920080,2026-02-01 09:58:00,NSE:NIFTY26FEBFUT,25405.6,25405.6,25398.7,25405,2665,0,1,0
1769920140,2026-02-01 09:59:00,NSE:NIFTY26FEBFUT,25404.6,25410,25400,25403.3,2210,0,1,0
1769920200,2026-02-01 10:00:00,NSE:NIFTY26FEBFUT,25400,25411,25400,25405,4030,0,1,0
1769920260,2026-02-01 10:01:00,NSE:NIFTY26FEBFUT,25407.7,25407.7,25398,25405.7,4615,0,1,0
1769920320,2026-02-01 10:02:00,NSE:NIFTY26FEBFUT,25405.7,25407.5,25400,25401,1820,0,1,0
1769920380,2026-02-01 10:03:00,NSE:NIFTY26FEBFUT,25400.2,25408,25398,25406.9,4420,0,1,0
1769920440,2026-02-01 10:04:00,NSE:NIFTY26FEBFUT,25401.8,25408.6,25400.5,25400.5,4355,0,1,0
1769920500,2026-02-01 10:05:00,NSE:NIFTY26FEBFUT,25400.8,25409.9,25400.1,25404.2,5395,0,1,0
1769920560,2026-02-01 10:06:00,NSE:NIFTY26FEBFUT,25409,25415,25406.4,25410.5,7280,0,1,0
1769920620,2026-02-01 10:07:00,NSE:NIFTY26FEBFUT,25411,25414,25405.3,25410.7,4745,0,1,0
1769920680,2026-02-01 10:08:00,NSE:NIFTY26FEBFUT,25406,25409.9,25401,25408,3380,0,1,0
1769920740,2026-02-01 10:09:00,NSE:NIFTY26FEBFUT,25407.2,25409,25405,25405,2210,0,1,0
1769920800,2026-02-01 10:10:00,NSE:NIFTY26FEBFUT,25401.1,25412,25401,25412,2925,0,1,0
1769920860,2026-02-01 10:11:00,NSE:NIFTY26FEBFUT,25412,25414.8,25409.7,25410,2990,0,1,0
1769920920,2026-02-01 10:12:00,NSE:NIFTY26FEBFUT,25413.4,25421.4,25410,25413.9,6175,0,1,0
1769920980,2026-02-01 10:13:00,NSE:NIFTY26FEBFUT,25411.3,25419,25411,25419,6435,0,1,0
1769921040,2026-02-01 10:14:00,NSE:NIFTY26FEBFUT,25419,25425,25412.5,25424.9,14040,0,1,0
1769921100,2026-02-01 10:15:00,NSE:NIFTY26FEBFUT,25424.9,25441.4,25424.4,25426.5,32955,0,1,0
1769921160,2026-02-01 10:16:00,NSE:NIFTY26FEBFUT,25426.5,25439.4,25426.2,25432,8190,0,1,0
1769921220,2026-02-01 10:17:00,NSE:NIFTY26FEBFUT,25430.5,25438.4,25427.1,25427.1,8905,0,1,0
1769921280,2026-02-01 10:18:00,NSE:NIFTY26FEBFUT,25433,25434.2,25420,25424.8,19175,0,1,0
1769921340,2026-02-01 10:19:00,NSE:NIFTY26FEBFUT,25423.8,25433,25415,25428,9685,0,1,0
1769921400,2026-02-01 10:20:00,NSE:NIFTY26FEBFUT,25430.6,25437.2,25428,25436,4420,0,1,0
1769921460,2026-02-01 10:21:00,NSE:NIFTY26FEBFUT,25430.2,25445,25430.2,25435,8320,0,1,0
1769921520,2026-02-01 10:22:00,NSE:NIFTY26FEBFUT,25438.9,25444,25436,25443.7,6435,0,1,0
1769921580,2026-02-01 10:23:00,NSE:NIFTY26FEBFUT,25443.7,25446,25440.3,25446,7800,0,1,0
1769921640,2026-02-01 10:24:00,NSE:NIFTY26FEBFUT,25446,25450,25440.7,25450,10270,0,1,0
1769921700,2026-02-01 10:25:00,NSE:NIFTY26FEBFUT,25445.7,25449.9,25440.1,25443,9295,0,1,0
1769921760,2026-02-01 10:26:00,NSE:NIFTY26FEBFUT,25443,25449,25441,25444,25610,0,1,0
1769921820,2026-02-01 10:27:00,NSE:NIFTY26FEBFUT,25445.8,25448,25441,25448,6110,0,1,0
1769921880,2026-02-01 10:28:00,NSE:NIFTY26FEBFUT,25448,25450,25445,25449.9,7800,0,1,0
1769921940,2026-02-01 10:29:00,NSE:NIFTY26FEBFUT,25450,25450,25440.1,25440.1,7735,0,1,0
1769922000,2026-02-01 10:30:00,NSE:NIFTY26FEBFUT,25441,25448.9,25440,25441,12805,0,1,0
1769922060,2026-02-01 10:31:00,NSE:NIFTY26FEBFUT,25441,25441,25427.5,25433.8,11310,0,1,0
1769922120,2026-02-01 10:32:00,NSE:NIFTY26FEBFUT,25433.8,25438.1,25427.3,25438.1,10985,0,1,0
1769922180,2026-02-01 10:33:00,NSE:NIFTY26FEBFUT,25438.1,25445,25437.1,25445,7020,0,1,0
1769922240,2026-02-01 10:34:00,NSE:NIFTY26FEBFUT,25445,25450,25439.1,25450,21450,0,1,0
1769922300,2026-02-01 10:35:00,NSE:NIFTY26FEBFUT,25449,25467,25445.9,25454.9,22490,0,1,0
1769922360,2026-02-01 10:36:00,NSE:NIFTY26FEBFUT,25454.9,25455.2,25448.3,25450,15535,0,1,0
1769922420,2026-02-01 10:37:00,NSE:NIFTY26FEBFUT,25453,25455.2,25449.2,25455.1,17160,0,1,0
1769922480,2026-02-01 10:38:00,NSE:NIFTY26FEBFUT,25455.1,25458,25450.2,25457.6,8190,0,1,0
1769922540,2026-02-01 10:39:00,NSE:NIFTY26FEBFUT,25450.4,25454.3,25445,25451.5,3510,0,1,0
1769922600,2026-02-01 10:40:00,NSE:NIFTY26FEBFUT,25447,25455,25446.7,25455,4940,0,1,0
1769922660,2026-02-01 10:41:00,NSE:NIFTY26FEBFUT,25454,25455,25445.7,25445.7,3315,0,1,0
1769922720,2026-02-01 10:42:00,NSE:NIFTY26FEBFUT,25445.7,25452.1,25436.1,25438.5,19240,0,1,0
1769922780,2026-02-01 10:43:00,NSE:NIFTY26FEBFUT,25440,25448.2,25434.9,25437.4,5850,0,1,0
1769922840,2026-02-01 10:44:00,NSE:NIFTY26FEBFUT,25437.9,25446.9,25437.9,25440.3,3185,0,1,0
1769922900,2026-02-01 10:45:00,NSE:NIFTY26FEBFUT,25440.3,25446.7,25440.3,25444.1,10270,0,1,0
1769922960,2026-02-01 10:46:00,NSE:NIFTY26FEBFUT,25444.1,25444.1,25432,25437.6,8905,0,1,0
1769923020,2026-02-01 10:47:00,NSE:NIFTY26FEBFUT,25440,25442,25435,25437.5,10530,0,1,0
1769923080,2026-02-01 10:48:00,NSE:NIFTY26FEBFUT,25437.5,25442,25435.3,25439.2,3575,0,1,0
1769923140,2026-02-01 10:49:00,NSE:NIFTY26FEBFUT,25441,25442.5,25436.6,25438.4,6695,0,1,0
1769923200,2026-02-01 10:50:00,NSE:NIFTY26FEBFUT,25440,25445,25440,25440.1,5200,0,1,0
1769923260,2026-02-01 10:51:00,NSE:NIFTY26FEBFUT,25442.8,25442.9,25434,25434,6955,0,1,0
1769923320,2026-02-01 10:52:00,NSE:NIFTY26FEBFUT,25433,25443,25431,25440.1,6760,0,1,0
1769923380,2026-02-01 10:53:00,NSE:NIFTY26FEBFUT,25440.6,25449,25440.6,25445,8450,0,1,0
1769923440,2026-02-01 10:54:00,NSE:NIFTY26FEBFUT,25445,25450,25442.4,25446,7670,0,1,0
1769923500,2026-02-01 10:55:00,NSE:NIFTY26FEBFUT,25445,25449.9,25443.2,25443.2,7410,0,1,0
1769923560,2026-02-01 10:56:00,NSE:NIFTY26FEBFUT,25443.3,25445,25439.8,25444,9360,0,1,0
1769923620,2026-02-01 10:57:00,NSE:NIFTY26FEBFUT,25444,25448.3,25443.1,25448.3,11765,0,1,0
1769923680,2026-02-01 10:58:00,NSE:NIFTY26FEBFUT,25448.3,25450,25448.2,25449.8,6760,0,1,0
1769923740,2026-02-01 10:59:00,NSE:NIFTY26FEBFUT,25449.8,25455,25449.7,25454.9,9620,0,1,0
1769923800,2026-02-01 11:00:00,NSE:NIFTY26FEBFUT,25451.6,25455,25451.6,25454.9,6630,0,1,0
1769923860,2026-02-01 11:01:00,NSE:NIFTY26FEBFUT,25453.1,25455,25449.4,25449.4,6110,0,1,0
1769923920,2026-02-01 11:02:00,NSE:NIFTY26FEBFUT,25445.5,25448,25418.4,25425,18655,0,1,0
1769923980,2026-02-01 11:03:00,NSE:NIFTY26FEBFUT,25426.8,25431.7,25417.9,25421,15015,0,1,0
1769924040,2026-02-01 11:04:00,NSE:NIFTY26FEBFUT,25422,25444.9,25416.8,25436.7,11375,0,1,0
1769924100,2026-02-01 11:05:00,NSE:NIFTY26FEBFUT,25435.3,25449,25435.3,25448.8,3770,0,1,0
1769924160,2026-02-01 11:06:00,NSE:NIFTY26FEBFUT,25444,25448,25435.9,25448,4420,0,1,0
1769924220,2026-02-01 11:07:00,NSE:NIFTY26FEBFUT,25442.7,25454.9,25442.1,25454,12155,0,1,0
1769924280,2026-02-01 11:08:00,NSE:NIFTY26FEBFUT,25452.7,25491,25452,25479.9,78260,0,1,0
1769924340,2026-02-01 11:09:00,NSE:NIFTY26FEBFUT,25481.3,25524.4,25480.4,25486,99710,0,1,0
1769924400,2026-02-01 11:10:00,NSE:NIFTY26FEBFUT,25481,25508.5,25481,25500,18915,0,1,0
1769924460,2026-02-01 11:11:00,NSE:NIFTY26FEBFUT,25500,25508.6,25498.1,25505.4,18720,0,1,0
1769924520,2026-02-01 11:12:00,NSE:NIFTY26FEBFUT,25508,25510,25489,25498,18135,0,1,0
1769924580,2026-02-01 11:13:00,NSE:NIFTY26FEBFUT,25497.4,25505,25482.1,25487.1,8645,0,1,0
1769924640,2026-02-01 11:14:00,NSE:NIFTY26FEBFUT,25487.2,25490,25475,25486.6,14885,0,1,0
1769924700,2026-02-01 11:15:00,NSE:NIFTY26FEBFUT,25488,25494,25475,25478.6,16445,0,1,0
1769924760,2026-02-01 11:16:00,NSE:NIFTY26FEBFUT,25476,25488,25473,25488,13975,0,1,0
1769924820,2026-02-01 11:17:00,NSE:NIFTY26FEBFUT,25488,25488,25475.3,25478,14430,0,1,0
1769924880,2026-02-01 11:18:00,NSE:NIFTY26FEBFUT,25476.8,25480.1,25463,25466,10075,0,1,0
1769924940,2026-02-01 11:19:00,NSE:NIFTY26FEBFUT,25468,25473,25461,25465,9815,0,1,0
1769925000,2026-02-01 11:20:00,NSE:NIFTY26FEBFUT,25465,25466.6,25433.8,25439.8,20410,0,1,0
1769925060,2026-02-01 11:21:00,NSE:NIFTY26FEBFUT,25439.8,25478.9,25438.3,25474.8,15990,0,1,0
1769925120,2026-02-01 11:22:00,NSE:NIFTY26FEBFUT,25474.8,25475.7,25460.1,25460.1,10010,0,1,0
1769925180,2026-02-01 11:23:00,NSE:NIFTY26FEBFUT,25463.8,25472.9,25461.1,25463,8190,0,1,0
1769925240,2026-02-01 11:24:00,NSE:NIFTY26FEBFUT,25464.6,25467,25444,25452.3,10530,0,1,0
1769925300,2026-02-01 11:25:00,NSE:NIFTY26FEBFUT,25452.3,25470,25447.5,25461.3,13650,0,1,0
1769925360,2026-02-01 11:26:00,NSE:NIFTY26FEBFUT,25461.3,25480,25455,25479.9,13325,0,1,0
1769925420,2026-02-01 11:27:00,NSE:NIFTY26FEBFUT,25479.9,25487.1,25463,25471,7670,0,1,0
1769925480,2026-02-01 11:28:00,NSE:NIFTY26FEBFUT,25468,25468,25452,25460.1,22620,0,1,0
1769925540,2026-02-01 11:29:00,NSE:NIFTY26FEBFUT,25460,25475.4,25455.3,25475,12610,0,1,0
1769925600,2026-02-01 11:30:00,NSE:NIFTY26FEBFUT,25475,25488.9,25470.2,25488.4,29185,0,1,0
1769925660,2026-02-01 11:31:00,NSE:NIFTY26FEBFUT,25485,25492.4,25466.6,25471.7,15535,0,1,0
1769925720,2026-02-01 11:32:00,NSE:NIFTY26FEBFUT,25466.5,25470,25455.9,25462.2,10140,0,1,0
1769925780,2026-02-01 11:33:00,NSE:NIFTY26FEBFUT,25462.2,25477,25460,25467,4680,0,1,0
1769925840,2026-02-01 11:34:00,NSE:NIFTY26FEBFUT,25466,25476,25462.9,25472.8,4160,0,1,0
1769925900,2026-02-01 11:35:00,NSE:NIFTY26FEBFUT,25473.6,25480,25462.6,25473.1,20670,0,1,0
1769925960,2026-02-01 11:36:00,NSE:NIFTY26FEBFUT,25471,25479.8,25466.1,25469.6,4485,0,1,0
1769926020,2026-02-01 11:37:00,NSE:NIFTY26FEBFUT,25473.9,25480,25465,25475.1,4355,0,1,0
1769926080,2026-02-01 11:38:00,NSE:NIFTY26FEBFUT,25475.1,25475.6,25465,25465,3770,0,1,0
1769926140,2026-02-01 11:39:00,NSE:NIFTY26FEBFUT,25466.9,25467.7,25446.4,25450,19630,0,1,0
1769926200,2026-02-01 11:40:00,NSE:NIFTY26FEBFUT,25450,25450.8,25435.3,25440,14105,0,1,0
1769926260,2026-02-01 11:41:00,NSE:NIFTY26FEBFUT,25440,25443.5,25411.1,25418.6,36205,0,1,0
1769926320,2026-02-01 11:42:00,NSE:NIFTY26FEBFUT,25415.2,25424.2,25384,25420,61685,0,1,0
1769926380,2026-02-01 11:43:00,NSE:NIFTY26FEBFUT,25425,25434.8,25415.1,25429.8,20800,0,1,0
1769926440,2026-02-01 11:44:00,NSE:NIFTY26FEBFUT,25429.4,25430,25401.3,25403,12740,0,1,0
1769926500,2026-02-01 11:45:00,NSE:NIFTY26FEBFUT,25403.2,25410.6,25375,25383.9,44590,0,1,0
1769926560,2026-02-01 11:46:00,NSE:NIFTY26FEBFUT,25385,25410.5,25378.3,25406.3,26390,0,1,0
1769926620,2026-02-01 11:47:00,NSE:NIFTY26FEBFUT,25408.2,25408.2,25390.1,25406.1,22620,0,1,0
1769926680,2026-02-01 11:48:00,NSE:NIFTY26FEBFUT,25406.1,25409.5,25394.8,25398.5,12090,0,1,0
1769926740,2026-02-01 11:49:00,NSE:NIFTY26FEBFUT,25397.6,25406.7,25395,25400,6175,0,1,0
1769926800,2026-02-01 11:50:00,NSE:NIFTY26FEBFUT,25397,25426.2,25395,25418,18460,0,1,0
1769926860,2026-02-01 11:51:00,NSE:NIFTY26FEBFUT,25418,25426.6,25406,25417.1,8970,0,1,0
1769926920,2026-02-01 11:52:00,NSE:NIFTY26FEBFUT,25417.1,25421.2,25410,25415,6565,0,1,0
1769926980,2026-02-01 11:53:00,NSE:NIFTY26FEBFUT,25415,25424.1,25415,25415,9360,0,1,0
1769927040,2026-02-01 11:54:00,NSE:NIFTY26FEBFUT,25415,25425,25365,25384.7,43290,0,1,0
1769927100,2026-02-01 11:55:00,NSE:NIFTY26FEBFUT,25373.4,25391,25352,25381,36725,0,1,0
1769927160,2026-02-01 11:56:00,NSE:NIFTY26FEBFUT,25381,25394.9,25368,25389.9,17680,0,1,0
1769927220,2026-02-01 11:57:00,NSE:NIFTY26FEBFUT,25384,25413,25384,25413,14755,0,1,0
1769927280,2026-02-01 11:58:00,NSE:NIFTY26FEBFUT,25414,25416,25383.5,25392.3,18850,0,1,0
1769927340,2026-02-01 11:59:00,NSE:NIFTY26FEBFUT,25389.3,25389.3,25370,25379,15665,0,1,0
1769927400,2026-02-01 12:00:00,NSE:NIFTY26FEBFUT,25380.2,25380.2,25350,25356.3,36985,0,1,0
1769927460,2026-02-01 12:01:00,NSE:NIFTY26FEBFUT,25352,25365,25332.1,25360.5,54015,0,1,0
1769927520,2026-02-01 12:02:00,NSE:NIFTY26FEBFUT,25365,25377.1,25351.2,25357,13455,0,1,0
1769927580,2026-02-01 12:03:00,NSE:NIFTY26FEBFUT,25357,25366.6,25350,25360,18915,0,1,0
1769927640,2026-02-01 12:04:00,NSE:NIFTY26FEBFUT,25358,25370,25358,25366.1,16120,0,1,0
1769927700,2026-02-01 12:05:00,NSE:NIFTY26FEBFUT,25366.5,25366.5,25345,25357,22490,0,1,0
1769927760,2026-02-01 12:06:00,NSE:NIFTY26FEBFUT,25361.2,25399.9,25354,25396.8,31460,0,1,0
1769927820,2026-02-01 12:07:00,NSE:NIFTY26FEBFUT,25399,25440,25390.1,25434.8,104390,0,1,0
1769927880,2026-02-01 12:08:00,NSE:NIFTY26FEBFUT,25440,25448,25420,25445,69550,0,1,0
1769927940,2026-02-01 12:09:00,NSE:NIFTY26FEBFUT,25443.4,25448,25413.2,25442,27495,0,1,0
1769928000,2026-02-01 12:10:00,NSE:NIFTY26FEBFUT,25443.9,25460,25431.7,25456.5,46280,0,1,0
1769928060,2026-02-01 12:11:00,NSE:NIFTY26FEBFUT,25459,25460.2,25342.1,25343.8,102895,0,1,0
1769928120,2026-02-01 12:12:00,NSE:NIFTY26FEBFUT,25340.2,25340.2,25280,25295,338195,0,1,0
1769928180,2026-02-01 12:13:00,NSE:NIFTY26FEBFUT,25299.7,25359.9,25285,25340,135525,0,1,0
1769928240,2026-02-01 12:14:00,NSE:NIFTY26FEBFUT,25342.3,25347.9,25291,25314,89375,0,1,0
1769928300,2026-02-01 12:15:00,NSE:NIFTY26FEBFUT,25304.8,25304.8,25255,25280,228735,0,1,0
1769928360,2026-02-01 12:16:00,NSE:NIFTY26FEBFUT,25285,25319,25280.4,25312.8,101465,0,1,0
1769928420,2026-02-01 12:17:00,NSE:NIFTY26FEBFUT,25306.9,25306.9,25270,25279.8,55575,0,1,0
1769928480,2026-02-01 12:18:00,NSE:NIFTY26FEBFUT,25277.7,25279.1,25250,25251.2,103805,0,1,0
1769928540,2026-02-01 12:19:00,NSE:NIFTY26FEBFUT,25253.8,25253.8,25163.3,25167,190255,0,1,0
1769928600,2026-02-01 12:20:00,NSE:NIFTY26FEBFUT,25160.1,25186,25114,25156.6,274430,0,1,0
1769928660,2026-02-01 12:21:00,NSE:NIFTY26FEBFUT,25152.3,25156.8,25115,25116.3,164710,0,1,0
1769928720,2026-02-01 12:22:00,NSE:NIFTY26FEBFUT,25120,25159,25113.1,25125.3,151320,0,1,0
1769928780,2026-02-01 12:23:00,NSE:NIFTY26FEBFUT,25127.2,25151.1,25121.9,25127.4,84565,0,1,0
1769928840,2026-02-01 12:24:00,NSE:NIFTY26FEBFUT,25129,25130,25108,25110,77675,0,1,0
1769928900,2026-02-01 12:25:00,NSE:NIFTY26FEBFUT,25113,25148,25106,25145,90155,0,1,0
1769928960,2026-02-01 12:26:00,NSE:NIFTY26FEBFUT,25148,25151.6,25103,25105.2,213655,0,1,0
1769929020,2026-02-01 12:27:00,NSE:NIFTY26FEBFUT,25103.5,25107.1,25040,25061.9,281840,0,1,0
1769929080,2026-02-01 12:28:00,NSE:NIFTY26FEBFUT,25056.4,25068,25020,25034.4,177255,0,1,0
1769929140,2026-02-01 12:29:00,NSE:NIFTY26FEBFUT,25045,25045,24980,24980,214370,0,1,0
1769929200,2026-02-01 12:30:00,NSE:NIFTY26FEBFUT,24983.4,24983.4,24850,24882.2,386165,0,1,0
1769929260,2026-02-01 12:31:00,NSE:NIFTY26FEBFUT,24873.1,24878.5,24635.9,24790,460135,0,1,0
1769929320,2026-02-01 12:32:00,NSE:NIFTY26FEBFUT,24790,24907.1,24779.4,24906.2,350025,0,1,0
1769929380,2026-02-01 12:33:00,NSE:NIFTY26FEBFUT,24906.4,24972.5,24855,24869.7,268905,0,1,0
1769929440,2026-02-01 12:34:00,NSE:NIFTY26FEBFUT,24865.9,24916.6,24836.7,24898.8,173680,0,1,0
1769929500,2026-02-01 12:35:00,NSE:NIFTY26FEBFUT,24898.4,24969.8,24894.7,24931,106535,0,1,0
1769929560,2026-02-01 12:36:00,NSE:NIFTY26FEBFUT,24932.3,25034.8,24914.3,25017.4,167375,0,1,0
1769929620,2026-02-01 12:37:00,NSE:NIFTY26FEBFUT,25010.1,25069,25010.1,25029.4,311090,0,1,0
1769929680,2026-02-01 12:38:00,NSE:NIFTY26FEBFUT,25019.3,25047.7,24992,25020,148265,0,1,0
1769929740,2026-02-01 12:39:00,NSE:NIFTY26FEBFUT,25019.5,25085,25019.5,25078,134225,0,1,0
1769929800,2026-02-01 12:40:00,NSE:NIFTY26FEBFUT,25072.6,25077.8,25040,25058.2,116350,0,1,0
1769929860,2026-02-01 12:41:00,NSE:NIFTY26FEBFUT,25056.8,25074.7,25019.1,25023.6,77610,0,1,0
1769929920,2026-02-01 12:42:00,NSE:NIFTY26FEBFUT,25015.1,25060,25015,25060,66365,0,1,0
1769929980,2026-02-01 12:43:00,NSE:NIFTY26FEBFUT,25060.4,25121,25057.9,25094.6,134810,0,1,0
1769930040,2026-02-01 12:44:00,NSE:NIFTY26FEBFUT,25096.3,25100,25060.8,25070,58045,0,1,0
1769930100,2026-02-01 12:45:00,NSE:NIFTY26FEBFUT,25066.9,25106,25055,25098.1,147355,0,1,0
1769930160,2026-02-01 12:46:00,NSE:NIFTY26FEBFUT,25093.8,25104.4,25075.3,25090,47515,0,1,0
1769930220,2026-02-01 12:47:00,NSE:NIFTY26FEBFUT,25092.8,25130,25083,25123,71110,0,1,0
1769930280,2026-02-01 12:48:00,NSE:NIFTY26FEBFUT,25121.8,25121.8,25052,25063.4,57850,0,1,0
1769930340,2026-02-01 12:49:00,NSE:NIFTY26FEBFUT,25065,25080,25012.3,25049,75400,0,1,0
1769930400,2026-02-01 12:50:00,NSE:NIFTY26FEBFUT,25044.2,25098.2,25012.9,25095.3,47970,0,1,0
1769930460,2026-02-01 12:51:00,NSE:NIFTY26FEBFUT,25079.4,25081.2,25050.1,25062.5,36985,0,1,0
1769930520,2026-02-01 12:52:00,NSE:NIFTY26FEBFUT,25060.9,25091.7,25059,25079.9,29380,0,1,0
1769930580,2026-02-01 12:53:00,NSE:NIFTY26FEBFUT,25079.9,25085,25058.8,25078.9,21255,0,1,0
1769930640,2026-02-01 12:54:00,NSE:NIFTY26FEBFUT,25074.4,25098,25070,25086.4,15340,0,1,0
1769930700,2026-02-01 12:55:00,NSE:NIFTY26FEBFUT,25089.1,25113,25089.1,25107,37700,0,1,0
1769930760,2026-02-01 12:56:00,NSE:NIFTY26FEBFUT,25107,25139,25096.6,25126.2,123045,0,1,0
1769930820,2026-02-01 12:57:00,NSE:NIFTY26FEBFUT,25130.2,25158.7,25129.8,25130.2,69550,0,1,0
1769930880,2026-02-01 12:58:00,NSE:NIFTY26FEBFUT,25132.7,25147.8,25114.2,25123.2,27300,0,1,0
1769930940,2026-02-01 12:59:00,NSE:NIFTY26FEBFUT,25121.1,25133.3,25105,25129.5,21645,0,1,0
1769931000,2026-02-01 13:00:00,NSE:NIFTY26FEBFUT,25129.5,25140,25118.7,25121,20865,0,1,0
1769931060,2026-02-01 13:01:00,NSE:NIFTY26FEBFUT,25121,25158,25116,25158,37765,0,1,0
1769931120,2026-02-01 13:02:00,NSE:NIFTY26FEBFUT,25156.5,25166,25127.5,25132.2,31200,0,1,0
1769931180,2026-02-01 13:03:00,NSE:NIFTY26FEBFUT,25133.3,25175,25132.7,25175,44330,0,1,0
